41,20385
42,115
42,48313
42,32376
42,8756
42,35742
42,49372
43,9162
43,45242
43,13752
44,1674
44,2850
44,14478
44,8290
44,14446
44,13522
44,32029
45,11199
45,48024
45,9351
45,43994
45,24732
45,8831
46,43530
46,20871
46,22518
46,19771
46,16573
46,39753
46,4278
46,32610
46,49348
47,32523
47,14600
47,20047
47,44595
47,25313
48,1098
48,24474
48,22040
48,14787
48,27345
48,7836
49,12110
49,7269
49,16159
50,42258
50,11965
50,8671
50,18158
50,3913
50,28789
51,18234
51,28218
51,21561
51,16234
51,33488
52,7111
52,20407
52,29610
52,1353
52,49178
52,28927
52,21675
52,7593
52,37040
53,32946
53,12260
53,33324
53,4405
53,18164
53,31735
54,741
54,10998
54,49784
54,8622
54,35711
54,40989
54,24566
54,7089
54,27280
55,42066
55,321
55,32719
55,13863
55,27388
55,1291
56,8673
56,36814
56,40588
56,31324
56,17107
56,6859
56,18428
57,4921
57,31284
57,18367
57,41385
57,14016
57,48
58,2937
58,17928
58,32311
58,36135
58,48864
58,23966
58,45059
59,41098
59,12641
59,41461
59,17438
59,18081
59,22809
59,24354
59,3181
60,42360
60,41792
60,16124
60,25153
60,42887
61,11975
61,5900
61,1362
62,23522
62,41058
62,38261
63,34872
63,11902
63,6084
63,45414
63,26222
64,28111
64,13654
64,39582
64,10348
64,23974
64,48080
64,12302
65,36108
65,2878
65,47778
65,22884
65,18517
65,47650
66,33970
66,29610
66,40199
66,7674
67,15196
67,36089
67,28958
67,28915
67,28850
67,14521
68,4136
68,38745
68,44644
68,24965
68,29015
68,659
68,15411
68,39732
68,22292
69,48449
69,16794
69,10524
69,37159
70,10050
70,13357
70,11623
70,26807
70,21327
70,14139
70,2682
70,32672
70,45508
71,18186
71,32271
71,37447
71,38160
72,2901
72,47427
72,42821
72,13163
72,4832
72,41829
73,11495
73,15553
73,2244
73,6534
73,34245
73,6763
73,14948
74,22935
74,36814
74,47041
74,48006
74,24933
74,7270
74,25559
74,39501
74,26415
75,41621
75,3841
75,48065
75,13851
76,21976
76,40669
76,38375
76,25964
76,33590
77,45761
77,31290
77,4024
77,20017
78,22254
78,11554
78,14170
78,21043
78,27422
78,47050
79,24808
79,31031
79,42752
79,49621
79,13163
79,35236
79,15931
79,8794
80,27583
80,36655
80,34045
81,24803
81,29735
81,48636
82,23021
82,27010
82,42846
83,45311
83,46250
83,12460
83,14442
83,31175
83,26939
83,2407
84,22440
84,35153
84,35543
84,12649
85,12527
85,27179
85,37941
86,49615
86,44257
86,38193
86,4514
86,11036
86,20883
86,13993
87,43576
87,27743
87,49924
87,6310
87,40214
88,42708
88,45326
88,47665
88,34506
88,23121
89,20811
89,40430
89,17525
89,39644
89,30708
89,13862
89,7704
89,32251
89,1131
90,33788
90,5195
90,37549
91,2544
91,34861
91,49542
91,11777
91,31730
91,3405
92,16611
92,31011
92,28811
93,14079
93,42915
93,30842
93,275
93,41582
93,34998
93,39583
93,34478
94,7468
94,42050
94,29635
94,28362
94,11386
95,36503
95,43089
95,3689
95,26848
95,4894
95,1754
95,48056
95,39134
96,37181
96,35846
96,26192
96,39548
96,44177
96,18047
96,17302
96,26183
96,42129
97,15699
97,12340
97,14393
97,17341
97,34844
97,3531
97,16972
97,40804
97,19955
98,13308
98,37425
98,20368
98,22452
99,36260
99,38847
99,22288
99,29764
99,41740
99,43867
99,33742
100,47400
100,32984
100,30321
100,5374
100,28430
100,29037
100,1740
100,3609
101,28815
101,45066
101,28746
101,1693
101,593
101,28588
101,19025
101,15027
101,32798
102,49548
102,24195
102,15538
102,28209
102,44530
102,44825
103,2976
103,15465
103,43338
103,33691
103,12852
103,24313
103,41009
104,31512
104,21420
104,10872
104,12692
104,16374
104,14844
105,43121
105,44041
105,29977
106,30692
106,33895
106,39870
106,6665
106,9848
106,14808
106,22457
106,44322
107,1538
107,30995
107,37731
107,38022
107,26262
107,40771
107,39772
107,10407
108,27446
108,15525
108,48777
108,47384
108,30502
109,9938
109,23794
109,49072
109,34058
109,8911
109,6834
109,19792
109,25933
109,7358
110,36965
110,9946
110,11776
110,44389
110,34808
110,8872
110,35219
110,33268
111,31575
111,39208
111,47896
111,42575
111,47734
111,25646
111,3990
111,23421
112,43501
112,46910
112,1741
112,49951
112,38191
112,9454
112,28645
112,8899
113,26409
113,16886
113,7647
114,28733
114,35488
114,47112
114,24666
114,42656
114,33114
114,10618
114,10557
114,18478
115,19049
115,46335
115,14114
115,29293
115,40118
116,37606
116,37756
116,34450
116,12740
117,39234
117,18228
117,29994
117,20036
117,24673
117,41309
117,45166
117,48901
117,42794
118,35891
118,20152
118,44138
118,20721
119,41397
119,49433
119,4108
119,21879
119,3342
119,12658
119,40185
119,17449
119,14204
120,21680
120,17829
120,37416
120,11836
120,32926
120,22094
120,3168
120,49643
121,729
121,18662
121,20039
121,25811
121,27031
121,4162
121,11353
121,23965
122,2963
122,12678
122,37264
122,13068
122,3627
123,42349
123,5398
123,31243
123,8965
124,5620
124,39250
124,13273
124,47012
125,7833
125,46799
125,30062
125,22330
125,2304
125,49291
125,36480
126,46743
126,25075
126,15831
126,34540
126,8667
127,3035
127,49048
127,35808
127,41912
127,15973
128,31644
128,35846
128,29163
128,26321
128,48078
128,24032
128,13965
128,41254
128,30958
129,26939
129,32678
129,17038
129,7154
129,40523
129,27651
129,6464
130,27926
130,9806
130,27496
130,37160
130,46831
130,2823
130,22840
130,29061
131,14807
131,270
131,29519
131,12804
131,16496
131,39386
131,47495
132,39876
132,36720
132,8092
132,2846
132,36327
132,3749
133,45253
133,7274
133,2336
133,15545
133,45095
133,6283
133,2327
133,33528
133,44272
134,866
134,42766
134,1445
134,31811
134,4735
134,29671
134,8305
134,41498
135,8921
135,29041
135,25384
135,14990
135,24023
135,43194
136,45946
136,41623
136,8535
137,16155
137,953
137,15201
137,35485
137,27064
137,8655
137,12426
138,29796
138,1543
138,45389
138,6929
138,12425
139,21040
139,18769
139,45851
139,15715
139,34682
139,4814
139,41631
139,170
140,26758
140,29587
140,2544
140,20859
141,33819
141,6639
141,3303
141,49155
141,42510
141,5251
141,24264
141,17439
141,14943
142,38916
142,9493
142,10618
142,48605
142,15641
142,35319
143,37464
143,31720
143,8215
143,5866
143,14177
144,20966
144,26172
144,46366
145,30172
145,49984
145,469
145,34377
145,36635
145,14793
145,32454
145,24596
146,39385
146,15761
146,10327
146,13719
146,2582
146,4731
146,37606
147,23611
147,37859
147,24642
147,48630
147,2936
147,37952
147,48008
147,43368
148,9521
148,5361
148,29626
148,3606
148,8055
149,11129
149,49843
149,44765
149,27193
149,9061
149,21317
149,762
150,21885
150,45685
150,6120
150,9267
150,10248
150,28052
150,23071
150,44518
151,41995
151,19328
151,46691
151,20117
151,45573
151,23466
151,22496
151,23407
152,21917
152,49266
152,44468
152,23009
152,23166
152,10503
152,5122
152,11477
152,13380
153,37742
153,3225
153,12691
153,33308
153,23487
154,37421
154,18507
154,45027
154,40769
154,26343
154,7667
154,42216
155,28115
155,30679
155,41717
156,8760
156,41332
156,27623
156,14599
157,35259
157,5187
157,35585
157,45945
157,46283
157,8174
158,46589
158,21718
158,40299
158,16002
158,2545
158,38982
158,36219
158,17550
158,24479
159,14067
159,47959
159,38401
159,45125
159,27529
160,26143
160,28441
160,7457
161,29199
161,49744
161,36306
161,501
161,10949
161,31497
161,12197
161,49042
161,34115
162,9997
162,49716
162,414
162,44981
162,21703
162,36491
162,43987
162,9207
163,49340
163,7279
163,19278
163,42028
163,27374
163,41544
164,18793
164,16547
164,36808
165,32830
165,27590
165,9608
165,38834
165,20918
166,6934
166,2473
166,37229
166,21288
166,22753
166,2826
166,8706
166,34228
167,45477
167,24766
167,5749
167,24370
167,7467
167,34668
167,389
168,45826
168,27634
168,13557
168,4884
169,10894
169,35455
169,46083
169,14389
169,30447
169,34955
169,32758
169,27534
170,41913
170,14821
170,23459
170,30438
170,10905
170,20608
170,20357
171,22584
171,18172
171,46086
171,31287
171,32991
171,29278
171,12682
171,28378
172,31345
172,24998
172,35401
172,21818
172,42057
172,43157
172,8057
172,24856
173,3424
173,39064
173,14015
174,35487
174,33001
174,16961
175,16814
175,45220
175,27271
175,46203
175,25000
175,14878
176,21711
176,39549
176,2842
176,25869
177,40633
177,41370
177,2428
177,37176
177,2626
177,10356
178,45262
178,5850
178,24707
178,23801
179,174
179,34728
179,40750
179,47457
179,26924
179,41143
179,24585
179,22377
180,47089
180,39119
180,40227
180,42726
180,45983
181,8201
181,12602
181,29920
181,12282
181,13848
181,9431
182,47024
182,11699
182,11707
182,27492
183,22077
183,15631
183,25679
183,32619
183,26255
183,19379
183,12579
183,42247
184,14100
184,9770
184,23775
184,7464
184,33511
184,23940
184,1359
185,36964
185,8196
185,8743
185,166
185,22906
185,38480
185,41545
185,46150
185,18424
186,45264
186,41734
186,49854
187,30590
187,38357
187,14938
187,39883
187,47035
188,29502
188,10961
188,30726
188,39539
188,15459
188,26233
188,15602
188,20788
189,42791
189,47504
189,39799
190,18614
190,46988
190,27438
190,39996
191,5249
191,28111
191,12252
191,34977
191,12836
191,15010
191,39201
191,32932
192,38852
192,5621
192,25069
192,13176
192,2999
192,36325
193,14209
193,34725
193,31751
193,3930
193,17719
193,31369
193,5768
194,6744
194,14379
194,31459
194,16818
194,32787
194,41307
194,1934
195,27358
195,39888
195,16219
195,30947
195,4894
196,21664
196,40651
196,39651
196,49106
197,38827
197,24026
197,29810
197,40033
197,32827
197,18708
197,10876
198,15532
198,17012
198,27954
198,4253
198,8739
198,35001
198,48768
198,12935
198,8643
199,30500
199,40047
199,45525
199,12444
199,11882
199,42510
199,21382
200,20197
200,28460
200,35424
200,38513
201,19618
201,37518
201,5725
201,34661
201,33504
202,8647
202,21559
202,16331
202,37619
202,20134
202,34778
202,36781
203,18735
203,26049
203,742
203,24550
203,32599
203,37253
203,36030
203,19175
203,6599
204,43949
204,23360
204,8576
204,10331
204,18912
204,18519
205,46616
205,47493
205,23232
206,37118
206,10941
206,37303
206,2631
206,30488
206,49813
206,29893
207,42906
207,40856
207,27259
208,37954
208,16130
208,34628
208,27416
208,12326
208,31111
209,36966
209,5333
209,34855
209,24266
209,15612
209,33833
209,15949
210,23007
210,48979
210,31899
210,3448
210,11344
211,10524
211,22835
211,32432
211,49690
211,527
211,9726
211,14230
211,6868
211,38861
212,5403
212,16731
212,23970
212,25245
212,1145
212,33811
212,45543
212,6004
213,4122
213,33041
213,20009
213,39908
213,20184
214,4288
214,9912
214,36936
214,7633
214,38820
214,22759
214,39015
214,37890
214,30545
215,15614
215,23619
215,5487
216,31549
216,32375
216,7286
216,28339
216,45922
216,20608
216,33478
216,40885
217,45136
217,31454
217,849
217,22411
217,27055
217,1744
217,48259
217,41145
217,33108
218,25270
218,38368
218,29621
218,25323
219,47380
219,48069
219,43947
220,5644
220,5739
220,44150
221,8314
221,47076
221,13831
221,33766
222,6671
222,29178
222,21197
222,13853
223,28623
223,38283
223,36070
223,36622
223,16846
223,5693
223,21923
223,26058
223,11449
224,34370
224,23900
224,9265
224,1129
224,11063
224,35931
224,18423
224,7856
225,3153
225,2004
225,49547
225,5976
225,41867
225,15979
225,9481
226,1469
226,34478
226,18428
226,33457
226,34527
226,43356
226,34495
226,15467
227,48855
227,17564
227,47029
227,19035
227,26408
227,4391
228,25166
228,36770
228,23566
228,40772
229,30211
229,47148
229,37189
229,12824
230,48044
230,19733
230,33289
231,49658
231,2910
231,11291
231,1531
231,4189
231,7002
231,46458
231,33455
232,46946
232,17500
232,32969
232,17039
232,29957
232,2711
232,33995
233,20417
233,7419
233,1451
233,3514
234,34492
234,32875
234,19165
235,15715
235,33769
235,7599
235,38179
235,49354
235,5449
236,13915
236,18261
236,5168
237,35897
237,38606
237,9640
238,12169
238,21548
238,40740
238,48809
238,1977
239,2376
239,39545
239,44948
239,43471
239,10849
239,47924
239,22577
239,41723
239,20083
240,46165
240,12634
240,38467
240,522
240,25932
240,22763
240,19500
241,26633
241,627
241,7129
241,5280
241,7951
241,17024
242,30068
242,25822
242,36612
242,32645
242,21501
242,36483
243,32100
243,22660
243,44033
244,12542
244,14107
244,7358
244,36919
244,35014
244,23146
244,23746
244,32828
244,4833
245,9116
245,31940
245,845
245,10498
245,38444
245,8120
245,2575
245,29735
245,16448
246,49020
246,30506
246,28386
246,34375
246,12380
246,37007
246,18196
246,46895
247,2202
247,28778
247,30308
248,21136
248,12168
248,34117
248,46161
248,46323
248,15694
248,49676
248,33264
248,13615
249,31043
249,28091
249,48153
249,37478
250,16654
250,47552
250,6959
250,621
250,49575
251,25028
251,4320
251,43514
252,13464
252,49599
252,45282
253,35687
253,45545
253,7164
253,15342
253,43085
253,1227
253,5269
253,14758
253,37326
254,17738
254,19004
254,38711
254,22348
254,9961
254,18292
254,21603
255,13468
255,28940
255,9516
256,12687
256,32646
256,6967
256,39033
257,16689
257,983
257,11992
257,45389
257,8229
257,28624
257,18033
257,31167
258,9045
258,41604
258,2594
258,4129
259,37247
259,21315
259,42521
259,29360
259,23203
259,30223
260,38539
260,2532
260,41621
260,34141
260,40065
260,22317
260,47359
261,25434
261,10153
261,6685
261,29408
261,33973
262,4767
262,23396
262,16551
262,40588
262,49102
262,25407
262,40795
263,11625
263,33323
263,47168
263,3458
263,44337
264,1631
264,13851
264,33453
264,35047
264,46714
264,26380
264,25475
265,44919
265,7735
265,23637
265,26217
266,7215
266,45717
266,25453
266,17725
266,8476
266,25617
267,16953
267,49060
267,24839
268,5231
268,9904
268,11424
268,10438
268,47925
269,49672
269,22600
269,28028
269,13295
269,46603
269,3156
269,48694
270,25287
270,10253
270,47161
270,9257
270,8916
271,20942
271,27128
271,24386
271,34786
271,38864
271,29317
271,36903
272,6667
272,30580
272,8993
272,16542
272,9585
272,47711
272,6744
272,44464
272,10976
273,4433
273,4383
273,30514
273,47079
273,23146
273,45546
274,44254
274,46906
274,5845
275,48436
275,28616
275,12515
275,21017
275,32644
275,25919
276,1298
276,40158
276,43425
276,41167
277,29698
277,3852
277,14797
277,11306
277,34539
278,11751
278,1566
278,18545
278,24033
279,33513
279,11825
279,39954
279,4698
279,17232
280,21431
280,41827
280,42448
280,715
280,37925
280,24902
281,28415
281,39762
281,7090
281,19838
281,2221
281,36437
281,11724
282,8406
282,41869
282,2975
282,18156
282,47313
282,20061
282,44572
283,25881
283,32953
283,32985
283,24106
283,10483
283,37417
283,32317
284,45358
284,12981
284,19620
284,5308
284,3846
285,4443
285,21125
285,28781
285,23137
286,15066
286,1774
286,33540
286,4171
286,41748
287,42561
287,9860
287,28704
287,49131
287,7643
287,45801
288,22446
288,11306
288,47332
288,15283
288,16659
288,47318
288,43722
289,34584
289,42133
289,47424
289,2658
289,17200
289,17003
290,8121
290,33491
290,23891
290,28294
290,23079
290,49187
290,21284
290,10696
290,26356
291,33441
291,40293
291,43863
291,8988
291,13261
291,2837
291,29124
291,15542
291,48735
292,48912
292,32398
292,36466
292,32096
293,953
293,3233
293,38437
293,21717
294,16443
294,45683
294,27248
294,33423
294,22787
294,35682
294,31793
295,15367
295,47248
295,45007
295,40948
295,26547
295,42365
295,7746
295,24991
296,45943
296,19973
296,26885
296,41304
296,22060
296,5388
296,390
296,22322
297,44987
297,21454
297,5089
297,39748
297,2884
297,41866
298,7839
298,9715
298,48424
298,3267
298,49933
299,888
299,6063
299,20293
299,20131
299,42304
299,23475
299,15748
299,28280
299,11985
300,45726
300,14953
300,39174
300,9337
300,27140
301,23366
301,21537
301,1661
301,18520
301,28105
302,24937
302,18817
302,41329
303,5880
303,23884
303,97
303,11186
303,15787
303,28682
304,25182
304,30122
304,47981
304,15882
304,29875
304,32770
304,9052
304,43522
305,38532
305,2187
305,6219
305,1008
305,29300
306,12792
306,25920
306,49996
307,21401
307,10486
307,39413
307,32252
307,7497
307,5209
307,35349
308,36735
308,48997
308,35060
309,14064
309,10386
309,12336
309,21172
309,20572
309,6415
309,9157
310,42016
310,47434
310,46802
310,21107
310,28491
310,18635
310,8084
310,39139
310,25726
311,27266
311,31629
311,43099
311,24736
311,43904
311,38399
312,12591
312,1192
312,31129
312,36362
312,19907
312,43261
312,27597
313,9474
313,34056
313,27435
313,11269
313,24867
314,46468
314,35931
314,8650
314,40690
314,28430
314,30621
315,47334
315,34049
315,11165
315,22528
315,16419
315,2022
315,11299
315,40575
316,18738
316,21709
316,17225
316,48737
316,40283
316,43813
316,24722
317,47221
317,43696
317,19788
317,38804
317,23783
317,32660
317,12268
317,28441
318,44695
318,36250
318,45120
318,4541
318,39897
318,16318
318,13887
318,4584
319,27887
319,9862
319,7811
319,7090
319,11374
319,24622
319,25682
319,46927
319,7212
320,21115
320,26577
320,25212
320,32979
320,13427
320,47487
320,34679
320,606
320,43043
321,16016
321,16103
321,33842
321,47940
322,6034
322,45404
322,35724
323,22867
323,29160
323,18853
323,36390
323,27138
323,16287
324,18145
324,18008
324,21834
324,6351
325,46669
325,41539
325,26044
325,35600
326,4361
326,6894
326,2927
326,22800
326,6928
326,20400
327,4561
327,1539
327,22593
327,25333
327,41578
327,10839
327,12610
328,41133
328,10568
328,31448
328,23605
328,46816
328,45665
328,15179
328,40733
329,45349
329,44594
329,37301
329,23676
329,33329
329,12779
329,2372
330,48793
330,47162
330,47262
330,6222
330,3050
331,5063
331,9095
331,42880
331,18398
331,900
331,37105
332,780
332,23059
332,41774
332,22940
332,10310
333,36479
333,29799
333,46966
334,1237
334,44475
334,25474
334,46954
334,43467
334,48822
334,2826
335,15272
335,22613
335,5535
335,40518
335,20056
335,30527
335,36960
335,21192
335,43586
336,13056
336,36327
336,16952
337,11674
337,21598
337,45933
337,34778
337,18887
337,3775
338,42406
338,1428
338,22384
338,40937
339,27635
339,32058
339,33687
339,24514
339,49406
340,5637
340,27781
340,26443
340,17758
340,39874
340,8396
340,14221
340,38673
340,24598
341,39098
341,5124
341,20465
341,2090
342,3003
342,43312
342,9104
342,27890
342,28068
342,24520
342,46437
343,33880
343,619
343,49176
343,27461
343,29156
343,483
344,7302
344,8641
344,16445
344,7159
344,26069
345,47991
345,38072
345,38030
345,2280
345,6492
345,42098
346,37540
346,18397
346,44533
346,31840
346,27769
346,38082
347,47180
347,4819
347,37589
347,38888
347,28670
347,8158
347,21279
347,25765
347,22384
348,30523
348,35090
348,40895
348,19989
348,26830
349,39336
349,23408
349,40646
350,40226
350,27648
350,37118
350,21528
350,43347
351,17639
351,18457
351,45467
352,21847
352,2555
352,26138
352,4350
352,27818
353,940
353,22149
353,43517
353,28208
353,6091
353,15261
354,12981
354,6120
354,1758
354,22163
354,17280
354,44587
354,3711
355,39119
355,25006
355,20602
356,42463
356,13184
356,45979
356,13581
356,27365
357,10420
357,22059
357,7398
357,38533
357,23690
357,14010
357,17028
357,33595
357,3519
358,6888
358,15303
358,39256
358,15483
358,1773
358,3132
358,23339
358,2422
359,38843
359,8572
359,47798
359,7650
359,40118
359,12032
359,37203
359,15989
360,13502
360,33344
360,34068
360,25111
360,32458
360,27054
360,14679
360,5440
361,48049
361,5424
361,43849
361,10319
361,48451
361,49224
361,4950
361,13280
361,651
362,10220
362,43308
362,250
362,28620
363,34912
363,49845
363,21583
363,18693
363,48655
363,30324
363,42547
363,46356
364,8009
364,6399
364,36357
364,18272
365,3717
365,20034
365,13757
365,18320
365,21957
365,43680
366,43375
366,33526
366,9307
366,21660
366,27896
367,21703
367,7136
367,26790
367,4179
367,30956
367,44238
367,7427
367,2549
367,21314
368,17861
368,29363
368,24166
368,13157
368,5755
369,23315
369,37624
369,10427
369,47581
369,44477
369,46248
369,14375
369,14181
369,12265
370,48124
370,14527
370,280
370,24388
370,43574
370,7633
370,16837
370,40244
371,24899
371,25583
371,29674
371,38819
371,25650
371,4007
372,44107
372,33222
372,32019
372,32417
372,30958
372,12545
373,41360
373,49720
373,23090
374,38022
374,40112
374,22687
374,17552
375,46433
375,12499
375,17619
375,25618
375,49409
376,27363
376,37341
376,30902
376,42682
376,46301
376,29347
377,10021
377,15099
377,33653
377,6851
377,19245
377,31562
377,38745
377,28600
377,45280
378,9003
378,16592
378,32550
378,33448
378,23083
378,27752
378,24433
378,19248
379,36025
379,19674
379,7976
379,5946
379,287
379,12246
379,49788
379,40270
380,38148
380,20495
380,13679
380,27104
380,38186
380,5061
380,21558
380,27174
380,40849
381,44082
381,16997
381,27892
381,3249
381,3975
382,40057
382,14483
382,7895
382,37848
383,34791
383,15792
383,39359
383,49028
383,3838
383,1346
383,31863
384,49620
384,34543
384,41975
385,18137
385,32011
385,1422
385,42614
385,16913
385,10479
385,22099
386,33413
386,49926
386,3919
386,4289
386,10024
386,8360
386,9711
386,18917
387,43362
387,42137
387,39883
387,3256
387,18823
387,49324
387,34730
388,21678
388,32203
388,46617
388,3059
389,21669
389,42922
389,33033
390,28344
390,7534
390,43875
390,27300
390,5808
390,15587
390,29666
391,49074
391,39107
391,35942
391,33259
391,12614
391,17253
391,7947
392,14426
392,10353
392,27848
392,24462
392,7780
392,3291
393,11591
393,9639
393,36777
393,48052
393,6193
393,48560
393,18094
394,37919
394,42021
394,22357
394,16249
395,45534
395,34365
395,16204
395,24342
395,26001
395,46676
396,22887
396,33933
396,32026
396,18728
396,26995
397,40175
397,48642
397,31726
397,48599
397,32250
398,9479
398,223
398,27091
398,39115
398,8551
398,38833
398,45005
399,15699
399,30554
399,25764
399,29642
399,34339
399,3769
400,27800
400,13906
400,25184
400,28791
400,14498
401,6495
401,24500
401,12553
401,1255
401,35815
401,22272
402,47414
402,6719
402,12726
402,11023
402,27829
402,30383
402,8578
403,23986
403,9162
403,17442
404,36854
404,23157
404,11277
404,2401
405,43042
405,623
405,5852
405,36321
405,28156
405,22450
406,25610
406,40350
406,1990
407,34442
407,36610
407,7731
408,44366
408,1977
408,10316
408,14828
408,10156
409,16124
409,8045
409,27608
409,6187
409,42064
409,28303
409,48779
410,43511
410,11908
410,17423
410,46395
410,24201
410,39844
410,33117
411,30797
411,9134
411,19196
411,27393
411,23102
411,44456
411,4793
411,8933
411,5360
412,8390
412,7994
412,12128
412,40041
413,958
413,26355
413,18912
413,33890
413,6720
413,1820
413,3424
413,5040
414,41807
414,36534
414,8029
414,38944
414,18039
415,39774
415,24595
415,28875
415,48701
415,46186
415,6398
415,23893
415,44448
416,46514
416,23915
416,5955
417,21579
417,17628
417,19596
417,21464
417,49933
417,2944
418,32275
418,30297
418,20864
419,4790
419,748
419,26178
419,28625
419,947
419,6499
420,45885
420,5710
420,49854
421,38608
421,36834
421,46660
421,20842
421,25370
421,6942
421,45574
422,11313
422,124
422,30474
422,31242
422,36912
422,38671
423,38255
423,37589
423,31305
423,46577
423,8747
423,6011
423,47154
423,42687
423,27551
424,4021
424,44042
424,4211
424,20757
424,16363
424,16502
424,40244
425,27664
425,9112
425,7877
425,22454
425,5132
425,48983
425,7463
425,44757
425,19611
426,41308
426,1862
426,46636
426,46524
427,32929
427,46423
427,22970
427,32579
427,8747
427,37444
427,19004
428,28358
428,29670
428,24009
428,11310
428,20648
428,4718
428,8737
428,23936
429,1767
429,48629
429,22949
429,28686
430,8339
430,38856
430,21679
430,11991
430,1071
431,22166
431,20102
431,44537
431,24451
431,48224
431,33045
432,1829
432,6812
432,7109
432,23296
432,23532
432,32819
432,49772
433,428
433,27417
433,27639
433,38525
433,26530
433,47204
433,21231
434,27273
434,29661
434,36160
435,13985
435,878
435,32144
436,36138
436,38897
436,36020
436,49005
436,36032
436,11518
436,20009
437,48427
437,1134
437,43962
437,45103
437,21558
437,44527
437,49021
438,48494
438,21714
438,13703
439,33157
439,23083
439,39667
439,27620
439,11730
439,26591
439,30089
439,47551
439,14442
440,40746
440,40540
440,33417
440,28280
440,15782
440,39778
440,15320
441,32078
441,35525
441,19439
441,47923
441,29299
441,47664
442,38305
442,22011
442,32096
442,36165
442,35432
442,4908
443,43318
443,2925
443,13973
443,28697
444,47483
444,7036
444,27975
445,41507
445,37524
445,16797
445,8498
445,15275
446,45516
446,28921
446,26883
447,39899
447,17729
447,20431
447,6680
447,47030
447,42138
447,23947
447,21011
447,40137
448,32320
448,35447
448,41136
448,46200
448,43307
448,6571
448,35021
449,21993
449,7223
449,48916
449,22135
449,31826
449,42346
449,48321
450,49473
450,931
450,26118
450,40048
450,19051
450,48730
450,29288
451,30290
451,2028
451,14746
451,31509
451,45184
451,9277
451,26564
452,8481
452,11851
452,12748
452,31847
452,41276
452,20433
452,2595
453,34479
453,15506
453,12864
453,7191
453,35369
453,17030
453,48792
453,29771
453,23207
454,5170
454,11386
454,35507
455,18807
455,13166
455,5175
455,32995
455,40963
455,15828
456,12134
456,49109
456,6978
456,5300
456,13899
456,37436
456,5079
456,45925
457,13968
457,38049
457,582
457,1802
457,26958
457,42983
457,45830
457,39368
458,35461
458,16011
458,49464
458,31152
458,49327
458,17560
458,29577
458,44466
459,36845
459,7321
459,49548
459,7105
459,3315
459,49786
459,13394
459,35571
459,39813
460,27331
460,22474
460,35384
460,9278
460,26653
460,47429
460,39591
460,39974
461,9135
461,49419
461,32306
461,27728
461,38481
461,10880
461,21798
462,37546
462,20114
462,10634
462,32258
462,27557
462,14378
463,34534
463,3973
463,44160
463,9020
463,18354
464,27916
464,46937
464,3978
464,9533
464,31615
465,30850
465,1920
465,7839
465,6772
465,45512
466,20650
466,32357
466,8429
466,15178
466,26347
466,17776
466,38351
466,20981
467,49569
467,27177
467,5231
467,9650
468,24963
468,8917
468,40540
468,26507
469,2136
469,15095
469,39758
469,1669
470,28209
470,39345
470,7308
470,30366
470,25092
470,16530
470,4249
470,16280
470,10734
471,25304
