Route_id,Route_name,stop_name_from,id_from,stop_name_to,id_tp
24,7 Haight/Noriega,22nd Ave & Lawton St,13428,22nd Ave & Kirkham St,13427
24,7 Haight/Noriega,22nd Ave & Kirkham St,13427,22nd Ave & Judah St,13426
24,7 Haight/Noriega,22nd Ave & Judah St,13426,22nd Ave & Irving St,13425
24,7 Haight/Noriega,22nd Ave & Irving St,13425,22nd Ave & Lincoln Way,13429
24,7 Haight/Noriega,22nd Ave & Lincoln Way,13429,Lincoln Way & 21st Ave,15311
24,7 Haight/Noriega,Lincoln Way & 21st Ave,15311,Lincoln Way & 19th Ave,17186
24,7 Haight/Noriega,Lincoln Way & 19th Ave,17186,Lincoln Way & 17th Ave,15307
24,7 Haight/Noriega,Lincoln Way & 17th Ave,15307,Lincoln Way & 15th Ave,15305
24,7 Haight/Noriega,Lincoln Way & 15th Ave,15305,Lincoln Way & Funston Ave,15327
24,7 Haight/Noriega,Lincoln Way & Funston Ave,15327,Lincoln Way & 9th Ave,15301
24,7 Haight/Noriega,Lincoln Way & 9th Ave,15301,Lincoln Way & 5th Ave,15297
24,7 Haight/Noriega,Lincoln Way & 5th Ave,15297,Lincoln Way & 3rd Ave,15295
24,7 Haight/Noriega,Lincoln Way & 3rd Ave,15295,Lincoln Way & Arguello Blvd,15325
24,7 Haight/Noriega,Lincoln Way & Arguello Blvd,15325,Frederick St & Willard St,14720
24,7 Haight/Noriega,Frederick St & Willard St,14720,Stanyan St & Frederick St,16478
24,7 Haight/Noriega,Stanyan St & Frederick St,16478,Haight St & Stanyan St,14963
24,7 Haight/Noriega,Haight St & Stanyan St,14963,Haight St & Clayton St,14947
24,7 Haight/Noriega,Haight St & Clayton St,14947,Haight St & Masonic Ave,14958
24,7 Haight/Noriega,Haight St & Masonic Ave,14958,Haight St & Buena Vista East Ave,14943
24,7 Haight/Noriega,Haight St & Buena Vista East Ave,14943,Haight St & Divisadero St,14951
24,7 Haight/Noriega,Haight St & Divisadero St,14951,Haight St & Pierce St,14961
24,7 Haight/Noriega,Haight St & Pierce St,14961,Haight St & Fillmore St,14953
24,7 Haight/Noriega,Haight St & Fillmore St,14953,Haight St & Buchanan St,14942
24,7 Haight/Noriega,Haight St & Buchanan St,14942,Haight St & Gough St,17757
24,7 Haight/Noriega,Haight St & Gough St,17757,Market St & South Van Ness Ave,15692
24,7 Haight/Noriega,Market St & South Van Ness Ave,15692,Market St & 9th St,15652
24,7 Haight/Noriega,Market St & 9th St,15652,Market St & 8th St,15651
24,7 Haight/Noriega,Market St & 8th St,15651,Market St & 7th St,15649
24,7 Haight/Noriega,Market St & 7th St,15649,Market St between 7th & 6th sts,15648
24,7 Haight/Noriega,Market St between 7th & 6th sts,15648,Market St between 6th & 5th sts,15646
24,7 Haight/Noriega,Market St between 6th & 5th sts,15646,Market St between 5th & 4th sts,15644
24,7 Haight/Noriega,Market St between 5th & 4th sts,15644,Market St between 3rd & 4th sts,15642
24,7 Haight/Noriega,Market St between 3rd & 4th sts,15642,Market St & 3rd St,15641
24,7 Haight/Noriega,Market St & 3rd St,15641,Market St & 1st St,15638
24,7 Haight/Noriega,Market St & 1st St,15638,Beale St & Mission St,13089
24,7 Haight/Noriega,Beale St & Mission St,13089,Transit Center Bus Plaza Bay E,17917
24,7 Haight/Noriega,Transit Center Bus Plaza Bay E,17917,Fremont St & Market St,14725
24,7 Haight/Noriega,Fremont St & Market St,14725,Market St & Battery St,15657
24,7 Haight/Noriega,Market St & Battery St,15657,Market St & 2nd St,15639
24,7 Haight/Noriega,Market St & 2nd St,15639,Market St & Kearny St,15678
24,7 Haight/Noriega,Market St & Kearny St,15678,Market St & Stockton St,15694
24,7 Haight/Noriega,Market St & Stockton St,15694,Market St & 5th St,15655
24,7 Haight/Noriega,Market St & 5th St,15655,Market St & Taylor St,15695
24,7 Haight/Noriega,Market St & Taylor St,15695,Market St & 7th St,15656
24,7 Haight/Noriega,Market St & 7th St,15656,Market St & Hyde St,15676
24,7 Haight/Noriega,Market St & Hyde St,15676,Market St & Larkin St,15680
24,7 Haight/Noriega,Market St & Larkin St,15680,Market St & Van Ness Ave,15696
24,7 Haight/Noriega,Market St & Van Ness Ave,15696,Haight St & Gough St,14954
24,7 Haight/Noriega,Haight St & Gough St,14954,Haight St & Laguna St,14955
24,7 Haight/Noriega,Haight St & Laguna St,14955,Haight St & Buchanan St,14941
24,7 Haight/Noriega,Haight St & Buchanan St,14941,Haight St & Fillmore St,14952
24,7 Haight/Noriega,Haight St & Fillmore St,14952,Haight St & Pierce St,14960
24,7 Haight/Noriega,Haight St & Pierce St,14960,Haight St & Divisadero St,14950
24,7 Haight/Noriega,Haight St & Divisadero St,14950,Haight St & Baker St,14940
24,7 Haight/Noriega,Haight St & Baker St,14940,Haight St & Masonic Ave,14957
24,7 Haight/Noriega,Haight St & Masonic Ave,14957,Haight St & Clayton St,14946
24,7 Haight/Noriega,Haight St & Clayton St,14946,Haight St & Stanyan St,14962
24,7 Haight/Noriega,Haight St & Stanyan St,14962,Stanyan St & Waller St,16483
24,7 Haight/Noriega,Stanyan St & Waller St,16483,Frederick St & Stanyan St,14718
24,7 Haight/Noriega,Frederick St & Stanyan St,14718,Frederick St & Willard St,14719
24,7 Haight/Noriega,Frederick St & Willard St,14719,Frederick St & Arguello Blvd,14714
24,7 Haight/Noriega,Frederick St & Arguello Blvd,14714,Lincoln Way & 5th Ave,15296
24,7 Haight/Noriega,Lincoln Way & 5th Ave,15296,Lincoln Way & 9th Ave,15300
24,7 Haight/Noriega,Lincoln Way & 9th Ave,15300,Lincoln Way & Funston Ave,15326
24,7 Haight/Noriega,Lincoln Way & Funston Ave,15326,Lincoln Way & 15th Ave,15304
24,7 Haight/Noriega,Lincoln Way & 15th Ave,15304,Lincoln Way & 17th Ave,15306
24,7 Haight/Noriega,Lincoln Way & 17th Ave,15306,Lincoln Way & 19th Ave,15309
24,7 Haight/Noriega,Lincoln Way & 19th Ave,15309,Lincoln Way & 21st Ave,15310
24,7 Haight/Noriega,Lincoln Way & 21st Ave,15310,23rd Ave & Lincoln Way,13445
24,7 Haight/Noriega,23rd Ave & Lincoln Way,13445,23rd Ave & Irving St,13441
24,7 Haight/Noriega,23rd Ave & Irving St,13441,23rd Ave & Judah St,13442
24,7 Haight/Noriega,23rd Ave & Judah St,13442,23rd Ave & Kirkham St,13443
24,7 Haight/Noriega,23rd Ave & Kirkham St,13443,23rd Ave & Lawton St,13444
24,7 Haight/Noriega,23rd Ave & Lawton St,13444,23rd Ave & Moraga St,13446
24,7 Haight/Noriega,23rd Ave & Moraga St,13446,23rd Ave & Noriega St,13447
24,7 Haight/Noriega,23rd Ave & Noriega St,13447,Noriega St & 25th Ave,15741
24,7 Haight/Noriega,Noriega St & 25th Ave,15741,Noriega St & 28th Ave,15745
24,7 Haight/Noriega,Noriega St & 28th Ave,15745,Noriega St & 31st Ave,15747
24,7 Haight/Noriega,Noriega St & 31st Ave,15747,Noriega St & 34th Ave,15751
24,7 Haight/Noriega,Noriega St & 34th Ave,15751,Noriega St & Sunset Blvd,15764
24,7 Haight/Noriega,Noriega St & Sunset Blvd,15764,Noriega St & 38th Ave,15753
24,7 Haight/Noriega,Noriega St & 38th Ave,15753,Noriega St & 40th Ave,15755
24,7 Haight/Noriega,Noriega St & 40th Ave,15755,Noriega St & 42nd Ave,15757
24,7 Haight/Noriega,Noriega St & 42nd Ave,15757,Noriega St & 44th Ave,15759
24,7 Haight/Noriega,Noriega St & 44th Ave,15759,Noriega St & 46th Ave,15761
24,7 Haight/Noriega,Noriega St & 46th Ave,15761,Noriega St & 48th Ave,15763
24,7 Haight/Noriega,Noriega St & 48th Ave,15763,Ortega St & 48th Ave,15828
25,8 Bayshore,City College Terminal,15926,Geneva Ave & Howth St,14882
25,8 Bayshore,Geneva Ave & Howth St,14882,Geneva Ave/Balboa Park BART,14805
25,8 Bayshore,Geneva Ave/Balboa Park BART,14805,Geneva Ave & Cayuga Ave,14811
25,8 Bayshore,Geneva Ave & Cayuga Ave,14811,Geneva Ave & Mission St,17671
25,8 Bayshore,Geneva Ave & Mission St,17671,Geneva Ave & Madrid St,14883
25,8 Bayshore,Geneva Ave & Madrid St,14883,Geneva Ave & Naples St,14891
25,8 Bayshore,Geneva Ave & Naples St,14891,Geneva Ave & Munich St,14888
25,8 Bayshore,Geneva Ave & Munich St,14888,1650 Geneva Ave,14796
25,8 Bayshore,1650 Geneva Ave,14796,Geneva Ave & Stoneridge Ln,14799
25,8 Bayshore,Geneva Ave & Stoneridge Ln,14799,Geneva Ave & Carter St,17304
25,8 Bayshore,Geneva Ave & Carter St,17304,Santos St & Geneva Ave,16343
25,8 Bayshore,Santos St & Geneva Ave,16343,Santos St & Velasco Ave,16345
25,8 Bayshore,Santos St & Velasco Ave,16345,Santos St & Sunrise Way,18115
25,8 Bayshore,Santos St & Sunrise Way,18115,Hahn St & Sunnydale Ave,14937
25,8 Bayshore,Hahn St & Sunnydale Ave,14937,Visitacion Ave & Sawyer St,16853
25,8 Bayshore,Visitacion Ave & Sawyer St,16853,Visitacion Ave & Britton St,16846
25,8 Bayshore,Visitacion Ave & Britton St,16846,Visitacion Ave & Schwerin St,16855
25,8 Bayshore,Visitacion Ave & Schwerin St,16855,Visitacion Ave & Cora St,16848
25,8 Bayshore,Visitacion Ave & Cora St,16848,Visitacion Ave & Rutland St,16851
25,8 Bayshore,Visitacion Ave & Rutland St,16851,Bayshore Blvd & Visitacion Ave,13793
25,8 Bayshore,Bayshore Blvd & Visitacion Ave,13793,San Bruno Ave & Arleta Ave,16352
25,8 Bayshore,San Bruno Ave & Arleta Ave,16352,San Bruno Ave & Somerset St,17191
25,8 Bayshore,San Bruno Ave & Somerset St,17191,3801 San Bruno Ave,16350
25,8 Bayshore,3801 San Bruno Ave,16350,San Bruno Ave & Harkness Ave,17899
25,8 Bayshore,San Bruno Ave & Harkness Ave,17899,San Bruno Ave & Mansell St,16360
25,8 Bayshore,San Bruno Ave & Mansell St,16360,San Bruno Ave & Paul Ave,16362
25,8 Bayshore,San Bruno Ave & Paul Ave,16362,San Bruno Ave & Wayland St,16373
25,8 Bayshore,San Bruno Ave & Wayland St,16373,San Bruno Ave & Bacon St,16355
25,8 Bayshore,San Bruno Ave & Bacon St,16355,San Bruno Ave & Thornton Ave,16367
25,8 Bayshore,San Bruno Ave & Thornton Ave,16367,San Bruno Ave & Silver Ave,16364
25,8 Bayshore,San Bruno Ave & Silver Ave,16364,Bryant St & 6th St,13725
25,8 Bayshore,Bryant St & 6th St,13725,Bryant St & 5th St,13724
25,8 Bayshore,Bryant St & 5th St,13724,Bryant St & 4th St,13723
25,8 Bayshore,Bryant St & 4th St,13723,3rd St & Bryant St,13144
25,8 Bayshore,3rd St & Bryant St,13144,3rd St & Folsom St,13124
25,8 Bayshore,3rd St & Folsom St,13124,3rd St & Stevenson St,13136
25,8 Bayshore,3rd St & Stevenson St,13136,Kearny St & Geary St,14821
25,8 Bayshore,Kearny St & Geary St,14821,Kearny St & Sutter St,14826
25,8 Bayshore,Kearny St & Sutter St,14826,Kearny St & Bush St,14818
25,8 Bayshore,Kearny St & Bush St,14818,Kearny St & California St,14819
25,8 Bayshore,Kearny St & California St,14819,Kearny St & Clay St,14820
25,8 Bayshore,Kearny St & Clay St,14820,Kearny St & Jackson St,14822
25,8 Bayshore,Kearny St & Jackson St,14822,Columbus Ave & Kearny St,14111
25,8 Bayshore,Columbus Ave & Kearny St,14111,Columbus Ave & Broadway,14101
25,8 Bayshore,Columbus Ave & Broadway,14101,Columbus Ave & Green St,14108
25,8 Bayshore,Columbus Ave & Green St,14108,Columbus Ave & Union St,14119
25,8 Bayshore,Columbus Ave & Union St,14119,Powell St & Lombard St,16060
25,8 Bayshore,Powell St & Lombard St,16060,Powell St & Francisco St,16056
25,8 Bayshore,Powell St & Francisco St,16056,Powell St & Bay St,16045
25,8 Bayshore,Powell St & Bay St,16045,Bay St & Midway St,13031
25,8 Bayshore,Bay St & Midway St,13031,Kearny St & North Point St,14823
25,8 Bayshore,Kearny St & North Point St,14823,North Point St & Kearny St,15462
25,8 Bayshore,North Point St & Kearny St,15462,North Point St & Stockton St,15470
25,8 Bayshore,North Point St & Stockton St,15470,Powell St & North Point St,16066
25,8 Bayshore,Powell St & North Point St,16066,Powell St & Francisco St,16055
25,8 Bayshore,Powell St & Francisco St,16055,Powell St & Lombard St,16061
25,8 Bayshore,Powell St & Lombard St,16061,Powell St & Filbert St,16054
25,8 Bayshore,Powell St & Filbert St,16054,Columbus Ave & Union St,14120
25,8 Bayshore,Columbus Ave & Union St,14120,Stockton St & Columbus Ave,16513
25,8 Bayshore,Stockton St & Columbus Ave,16513,Stockton St & Pacific Ave,16521
25,8 Bayshore,Stockton St & Pacific Ave,16521,Stockton St & Washington St,16526
25,8 Bayshore,Stockton St & Washington St,16526,Stockton St & Sacramento St,16522
25,8 Bayshore,Stockton St & Sacramento St,16522,Stockton St & Sutter St,16524
25,8 Bayshore,Stockton St & Sutter St,16524,Stockton St & Geary St,16516
25,8 Bayshore,Stockton St & Geary St,16516,4th St & Market St,13161
25,8 Bayshore,4th St & Market St,13161,4th St & Mission St,13160
25,8 Bayshore,4th St & Mission St,13160,4th St & Folsom St,13158
25,8 Bayshore,4th St & Folsom St,13158,Harrison St & 4th St,14968
25,8 Bayshore,Harrison St & 4th St,14968,Harrison St & 5th St,14969
25,8 Bayshore,Harrison St & 5th St,14969,Harrison St & 6th St,14970
25,8 Bayshore,Harrison St & 6th St,14970,San Bruno Ave & Felton St,17900
25,8 Bayshore,San Bruno Ave & Felton St,17900,San Bruno Ave & Bacon St,16357
25,8 Bayshore,San Bruno Ave & Bacon St,16357,San Bruno Ave & Dwight St,16358
25,8 Bayshore,San Bruno Ave & Dwight St,16358,San Bruno Ave & Mansell St,16361
25,8 Bayshore,San Bruno Ave & Mansell St,16361,San Bruno Ave & Ward St,16369
25,8 Bayshore,San Bruno Ave & Ward St,16369,San Bruno Ave & Wilde Ave,16371
25,8 Bayshore,San Bruno Ave & Wilde Ave,16371,3800 San Bruno Ave,16348
25,8 Bayshore,3800 San Bruno Ave,16348,San Bruno Ave & Somerset St,16366
25,8 Bayshore,San Bruno Ave & Somerset St,16366,Bayshore Blvd & Arleta Ave,13772
25,8 Bayshore,Bayshore Blvd & Arleta Ave,13772,Bayshore Blvd & Leland Ave,13783
25,8 Bayshore,Bayshore Blvd & Leland Ave,13783,Visitacion Ave & Bayshore Blvd,16847
25,8 Bayshore,Visitacion Ave & Bayshore Blvd,16847,Visitacion Ave & Rutland St,16850
25,8 Bayshore,Visitacion Ave & Rutland St,16850,Visitacion Ave & Schwerin St,16854
25,8 Bayshore,Visitacion Ave & Schwerin St,16854,Visitacion Ave & Britton St,16845
25,8 Bayshore,Visitacion Ave & Britton St,16845,Visitacion Ave & Sawyer St,16852
25,8 Bayshore,Visitacion Ave & Sawyer St,16852,Hahn St & Visitacion Ave,17026
25,8 Bayshore,Hahn St & Visitacion Ave,17026,Hahn St & Sunnydale Ave,14938
25,8 Bayshore,Hahn St & Sunnydale Ave,14938,Sunrise Way & Santos St,18114
25,8 Bayshore,Sunrise Way & Santos St,18114,Santos St & Velasco Ave,16346
25,8 Bayshore,Santos St & Velasco Ave,16346,Geneva Ave & Santos St,14900
25,8 Bayshore,Geneva Ave & Santos St,14900,Geneva Ave & Carter St,17300
25,8 Bayshore,Geneva Ave & Carter St,17300,Geneva Ave & Stoneridge Ln,14798
25,8 Bayshore,Geneva Ave & Stoneridge Ln,14798,1650 Geneva Ave,14795
25,8 Bayshore,1650 Geneva Ave,14795,Geneva Ave & Prague St,14894
25,8 Bayshore,Geneva Ave & Prague St,14894,Geneva Ave & Moscow St,14889
25,8 Bayshore,Geneva Ave & Moscow St,14889,Geneva Ave & Naples St,14890
25,8 Bayshore,Geneva Ave & Naples St,14890,Geneva Ave & Madrid St,14884
25,8 Bayshore,Geneva Ave & Madrid St,14884,Geneva Ave & Mission St,14886
25,8 Bayshore,Geneva Ave & Mission St,14886,Geneva Ave & Cayuga Ave,14810
25,8 Bayshore,Geneva Ave & Cayuga Ave,14810,Geneva Ave/Balboa Park BART,14803
25,8 Bayshore,Geneva Ave/Balboa Park BART,14803,Geneva Ave & Howth St,14881
25,8 Bayshore,Geneva Ave & Howth St,14881,City College Terminal,15926
26,8AX Bayshore A Express,Geneva St & Schwerin St,17522,San Bruno Ave & Arleta Ave,16352
26,8AX Bayshore A Express,San Bruno Ave & Arleta Ave,16352,San Bruno Ave & Somerset St,17191
26,8AX Bayshore A Express,San Bruno Ave & Somerset St,17191,3801 San Bruno Ave,16350
26,8AX Bayshore A Express,3801 San Bruno Ave,16350,San Bruno Ave & Harkness Ave,17899
26,8AX Bayshore A Express,San Bruno Ave & Harkness Ave,17899,San Bruno Ave & Mansell St,16360
26,8AX Bayshore A Express,San Bruno Ave & Mansell St,16360,San Bruno Ave & Paul Ave,16362
26,8AX Bayshore A Express,San Bruno Ave & Paul Ave,16362,San Bruno Ave & Wayland St,16373
26,8AX Bayshore A Express,San Bruno Ave & Wayland St,16373,San Bruno Ave & Bacon St,16355
26,8AX Bayshore A Express,San Bruno Ave & Bacon St,16355,San Bruno Ave & Thornton Ave,16367
26,8AX Bayshore A Express,San Bruno Ave & Thornton Ave,16367,San Bruno Ave & Silver Ave,16364
26,8AX Bayshore A Express,San Bruno Ave & Silver Ave,16364,Bryant St & 6th St,13725
26,8AX Bayshore A Express,Bryant St & 6th St,13725,Bryant St & 5th St,13724
26,8AX Bayshore A Express,Bryant St & 5th St,13724,Bryant St & 4th St,13723
26,8AX Bayshore A Express,Bryant St & 4th St,13723,3rd St & Bryant St,13144
26,8AX Bayshore A Express,3rd St & Bryant St,13144,3rd St & Folsom St,13124
26,8AX Bayshore A Express,3rd St & Folsom St,13124,3rd St & Stevenson St,13136
26,8AX Bayshore A Express,3rd St & Stevenson St,13136,Kearny St & Geary St,14821
26,8AX Bayshore A Express,Kearny St & Geary St,14821,Kearny St & Sutter St,14826
26,8AX Bayshore A Express,Kearny St & Sutter St,14826,Kearny St & Bush St,14818
26,8AX Bayshore A Express,Kearny St & Bush St,14818,Kearny St & California St,14819
26,8AX Bayshore A Express,Kearny St & California St,14819,Kearny St & Clay St,14820
26,8AX Bayshore A Express,Kearny St & Clay St,14820,Kearny St & Jackson St,14822
26,8AX Bayshore A Express,Kearny St & Jackson St,14822,Kearny St & Pacific Ave,14824
26,8AX Bayshore A Express,Kearny St & Pacific Ave,14824,Broadway & Grant Ave,17185
26,8AX Bayshore A Express,Broadway & Grant Ave,17185,Stockton St & Pacific Ave,16521
26,8AX Bayshore A Express,Stockton St & Pacific Ave,16521,Stockton St & Washington St,16526
26,8AX Bayshore A Express,Stockton St & Washington St,16526,Stockton St & Sacramento St,16522
26,8AX Bayshore A Express,Stockton St & Sacramento St,16522,Stockton St & Sutter St,16524
26,8AX Bayshore A Express,Stockton St & Sutter St,16524,Stockton St & Geary St,16516
26,8AX Bayshore A Express,Stockton St & Geary St,16516,4th St & Market St,13161
26,8AX Bayshore A Express,4th St & Market St,13161,4th St & Mission St,13160
26,8AX Bayshore A Express,4th St & Mission St,13160,4th St & Folsom St,13158
26,8AX Bayshore A Express,4th St & Folsom St,13158,Harrison St & 4th St,14968
26,8AX Bayshore A Express,Harrison St & 4th St,14968,Harrison St & 5th St,14969
26,8AX Bayshore A Express,Harrison St & 5th St,14969,Harrison St & 6th St,14970
26,8AX Bayshore A Express,Harrison St & 6th St,14970,San Bruno Ave & Felton St,16359
26,8AX Bayshore A Express,San Bruno Ave & Felton St,16359,San Bruno Ave & Bacon St,16357
26,8AX Bayshore A Express,San Bruno Ave & Bacon St,16357,San Bruno Ave & Dwight St,16358
26,8AX Bayshore A Express,San Bruno Ave & Dwight St,16358,San Bruno Ave & Mansell St,16361
26,8AX Bayshore A Express,San Bruno Ave & Mansell St,16361,San Bruno Ave & Ward St,16369
26,8AX Bayshore A Express,San Bruno Ave & Ward St,16369,San Bruno Ave & Wilde Ave,16371
26,8AX Bayshore A Express,San Bruno Ave & Wilde Ave,16371,3800 San Bruno Ave,16348
26,8AX Bayshore A Express,3800 San Bruno Ave,16348,San Bruno Ave & Somerset St,16366
26,8AX Bayshore A Express,San Bruno Ave & Somerset St,16366,Bayshore Blvd & Arleta Ave,13772
26,8AX Bayshore A Express,Bayshore Blvd & Arleta Ave,13772,Geneva St & Schwerin St,17522
27,8BX Bayshore B Express,City College Terminal,15926,Ocean Ave & Geneva Ave,17036
27,8BX Bayshore B Express,Ocean Ave & Geneva Ave,17036,Geneva Ave & Howth St,14882
27,8BX Bayshore B Express,Geneva Ave & Howth St,14882,Geneva Ave/Balboa Park BART,14805
27,8BX Bayshore B Express,Geneva Ave/Balboa Park BART,14805,Geneva Ave & Cayuga Ave,14811
27,8BX Bayshore B Express,Geneva Ave & Cayuga Ave,14811,Geneva Ave & Mission St,17671
27,8BX Bayshore B Express,Geneva Ave & Mission St,17671,Geneva Ave & Madrid St,14883
27,8BX Bayshore B Express,Geneva Ave & Madrid St,14883,Geneva Ave & Naples St,14891
27,8BX Bayshore B Express,Geneva Ave & Naples St,14891,Geneva Ave & Munich St,14888
27,8BX Bayshore B Express,Geneva Ave & Munich St,14888,1650 Geneva Ave,14796
27,8BX Bayshore B Express,1650 Geneva Ave,14796,Geneva Ave & Stoneridge Ln,14799
27,8BX Bayshore B Express,Geneva Ave & Stoneridge Ln,14799,Geneva Ave & Carter St,17304
27,8BX Bayshore B Express,Geneva Ave & Carter St,17304,Santos St & Geneva Ave,16343
27,8BX Bayshore B Express,Santos St & Geneva Ave,16343,Santos St & Velasco Ave,16345
27,8BX Bayshore B Express,Santos St & Velasco Ave,16345,Sunrise Way & Santos St,18114
27,8BX Bayshore B Express,Sunrise Way & Santos St,18114,Hahn St & Sunnydale Ave,14937
27,8BX Bayshore B Express,Hahn St & Sunnydale Ave,14937,Visitacion Ave & Sawyer St,16853
27,8BX Bayshore B Express,Visitacion Ave & Sawyer St,16853,Visitacion Ave & Britton St,16846
27,8BX Bayshore B Express,Visitacion Ave & Britton St,16846,Visitacion Ave & Schwerin St,16855
27,8BX Bayshore B Express,Visitacion Ave & Schwerin St,16855,Visitacion Ave & Cora St,16848
27,8BX Bayshore B Express,Visitacion Ave & Cora St,16848,Visitacion Ave & Rutland St,16851
27,8BX Bayshore B Express,Visitacion Ave & Rutland St,16851,Bayshore Blvd & Visitacion Ave,13793
27,8BX Bayshore B Express,Bayshore Blvd & Visitacion Ave,13793,Bayshore Blvd & Blanken Ave,17334
27,8BX Bayshore B Express,Bayshore Blvd & Blanken Ave,17334,Bryant St & 6th St,13725
27,8BX Bayshore B Express,Bryant St & 6th St,13725,Bryant St & 5th St,13724
27,8BX Bayshore B Express,Bryant St & 5th St,13724,Bryant St & 4th St,13723
27,8BX Bayshore B Express,Bryant St & 4th St,13723,3rd St & Bryant St,13144
27,8BX Bayshore B Express,3rd St & Bryant St,13144,3rd St & Folsom St,13124
27,8BX Bayshore B Express,3rd St & Folsom St,13124,3rd St & Stevenson St,13136
27,8BX Bayshore B Express,3rd St & Stevenson St,13136,Kearny St & Geary St,14821
27,8BX Bayshore B Express,Kearny St & Geary St,14821,Kearny St & Sutter St,14826
27,8BX Bayshore B Express,Kearny St & Sutter St,14826,Kearny St & Bush St,14818
27,8BX Bayshore B Express,Kearny St & Bush St,14818,Kearny St & California St,14819
27,8BX Bayshore B Express,Kearny St & California St,14819,Kearny St & Clay St,14820
27,8BX Bayshore B Express,Kearny St & Clay St,14820,Kearny St & Jackson St,14822
27,8BX Bayshore B Express,Kearny St & Jackson St,14822,Columbus Ave & Kearny St,14111
27,8BX Bayshore B Express,Columbus Ave & Kearny St,14111,Columbus Ave & Broadway,14101
27,8BX Bayshore B Express,Columbus Ave & Broadway,14101,Columbus Ave & Green St,14108
27,8BX Bayshore B Express,Columbus Ave & Green St,14108,Columbus Ave & Union St,14119
27,8BX Bayshore B Express,Columbus Ave & Union St,14119,Powell St & Lombard St,16060
27,8BX Bayshore B Express,Powell St & Lombard St,16060,Powell St & Francisco St,16056
27,8BX Bayshore B Express,Powell St & Francisco St,16056,Powell St & Bay St,16045
27,8BX Bayshore B Express,Powell St & Bay St,16045,Bay St & Midway St,13031
27,8BX Bayshore B Express,Bay St & Midway St,13031,Kearny St & North Point St,14823
27,8BX Bayshore B Express,Kearny St & North Point St,14823,North Point St & Kearny St,15462
27,8BX Bayshore B Express,North Point St & Kearny St,15462,North Point St & Stockton St,15470
27,8BX Bayshore B Express,North Point St & Stockton St,15470,Powell St & North Point St,16066
27,8BX Bayshore B Express,Powell St & North Point St,16066,Powell St & Francisco St,16055
27,8BX Bayshore B Express,Powell St & Francisco St,16055,Powell St & Lombard St,16061
27,8BX Bayshore B Express,Powell St & Lombard St,16061,Powell St & Filbert St,16054
27,8BX Bayshore B Express,Powell St & Filbert St,16054,Columbus Ave & Union St,14120
27,8BX Bayshore B Express,Columbus Ave & Union St,14120,Stockton St & Columbus Ave,16513
27,8BX Bayshore B Express,Stockton St & Columbus Ave,16513,Stockton St & Pacific Ave,16521
27,8BX Bayshore B Express,Stockton St & Pacific Ave,16521,Stockton St & Washington St,16526
27,8BX Bayshore B Express,Stockton St & Washington St,16526,Stockton St & Sacramento St,16522
27,8BX Bayshore B Express,Stockton St & Sacramento St,16522,Stockton St & Sutter St,16524
27,8BX Bayshore B Express,Stockton St & Sutter St,16524,Stockton St & Geary St,16516
27,8BX Bayshore B Express,Stockton St & Geary St,16516,4th St & Market St,13161
27,8BX Bayshore B Express,4th St & Market St,13161,4th St & Mission St,13160
27,8BX Bayshore B Express,4th St & Mission St,13160,4th St & Folsom St,13158
27,8BX Bayshore B Express,4th St & Folsom St,13158,Harrison St & 4th St,14968
27,8BX Bayshore B Express,Harrison St & 4th St,14968,Harrison St & 5th St,14969
27,8BX Bayshore B Express,Harrison St & 5th St,14969,Harrison St & 6th St,14970
27,8BX Bayshore B Express,Harrison St & 6th St,14970,Bayshore Blvd & Arleta Ave,13772
27,8BX Bayshore B Express,Bayshore Blvd & Arleta Ave,13772,Bayshore Blvd & Leland Ave,13783
27,8BX Bayshore B Express,Bayshore Blvd & Leland Ave,13783,Visitacion Ave & Bayshore Blvd,16847
27,8BX Bayshore B Express,Visitacion Ave & Bayshore Blvd,16847,Visitacion Ave & Rutland St,16850
27,8BX Bayshore B Express,Visitacion Ave & Rutland St,16850,Visitacion Ave & Schwerin St,16854
27,8BX Bayshore B Express,Visitacion Ave & Schwerin St,16854,Visitacion Ave & Britton St,16845
27,8BX Bayshore B Express,Visitacion Ave & Britton St,16845,Visitacion Ave & Sawyer St,16852
27,8BX Bayshore B Express,Visitacion Ave & Sawyer St,16852,Hahn St & Visitacion Ave,17026
27,8BX Bayshore B Express,Hahn St & Visitacion Ave,17026,Hahn St & Sunnydale Ave,14938
27,8BX Bayshore B Express,Hahn St & Sunnydale Ave,14938,Santos St & Sunrise Way,18115
27,8BX Bayshore B Express,Santos St & Sunrise Way,18115,Santos St & Velasco Ave,16346
27,8BX Bayshore B Express,Santos St & Velasco Ave,16346,Geneva Ave & Santos St,14900
27,8BX Bayshore B Express,Geneva Ave & Santos St,14900,Geneva Ave & Carter St,17300
27,8BX Bayshore B Express,Geneva Ave & Carter St,17300,Geneva Ave & Stoneridge Ln,14798
27,8BX Bayshore B Express,Geneva Ave & Stoneridge Ln,14798,1650 Geneva Ave,14795
27,8BX Bayshore B Express,1650 Geneva Ave,14795,Geneva Ave & Prague St,14894
27,8BX Bayshore B Express,Geneva Ave & Prague St,14894,Geneva Ave & Moscow St,14889
27,8BX Bayshore B Express,Geneva Ave & Moscow St,14889,Geneva Ave & Naples St,14890
