273.351,161.272,440.639,169.423,167.486,2.92166,0.138092,-2.96381,-0.196439,10,0,MoveToPlayerAction
276.286,161.361,437.67,169.29,161.578,2.9349,0.0884104,-2.96943,-0.133043,9,0,MoveToPlayerAction
279.231,161.406,434.695,169.193,155.659,2.94498,0.0447769,-2.97439,-0.0978451,9,0,MoveToPlayerAction
282.184,161.409,431.717,169.128,149.732,2.95306,0.00330241,-2.97842,-0.0649988,8,0,MoveToPlayerAction
285.144,161.372,428.735,169.094,143.799,2.95937,-0.0369169,-2.98163,-0.0338988,8,0,MoveToPlayerAction
288.108,161.295,425.751,169.09,137.864,2.96405,-0.0769394,-2.98412,-0.00393983,8,0,MoveToPlayerAction
291.075,161.176,422.765,169.115,131.929,2.96712,-0.118502,-2.98595,0.0257512,8,0,MoveToPlayerAction
294,161.291,419.778,169.172,126.024,2.92545,0.114272,-2.9871,0.0562513,7,0,MoveToPlayerAction
296.938,161.361,416.789,169.233,120.11,2.93734,0.0701506,-2.98907,0.0608078,7,0,MoveToPlayerAction
299.884,161.39,413.798,169.298,114.188,2.94697,0.0287618,-2.9907,0.0650165,7,0,MoveToPlayerAction
302.839,161.379,410.806,169.367,108.262,2.95466,-0.0107088,-2.99204,0.0689543,6,40,MoveToPlayerAction
305.802,161.313,407.812,169.441,102.333,2.96327,-0.06603,-2.99362,0.0743392,6,40,MoveToPlayerAction
308.771,161.197,404.818,169.52,96.4063,2.96893,-0.115708,-2.99478,0.0790157,6,40,MoveToPlayerAction
311.743,161.037,401.822,169.603,90.4852,2.97206,-0.160443,-2.99559,0.083027,6,40,MoveToPlayerAction
314.65,161.221,398.826,169.69,84.6004,2.90712,0.184543,-2.99622,0.0871437,5,39,MoveToPlayerAction
317.578,161.331,395.829,169.765,78.7041,2.92751,0.10953,-2.99704,0.0746265,5,39,MoveToPlayerAction
320.521,161.375,392.831,169.828,72.8028,2.94288,0.0438399,-2.99769,0.0638125,4,39,MoveToPlayerAction
323.475,161.359,389.833,169.883,66.9028,2.95452,-0.0159182,-2.99821,0.0541414,4,39,MoveToPlayerAction
326.436,161.304,386.835,169.931,61.0115,2.96056,-0.0551603,-2.99851,0.0479319,4,39,MoveToPlayerAction
329.403,161.191,383.836,169.97,55.1361,2.96696,-0.112908,-2.99887,0.0390764,4,39,MoveToPlayerAction
332.373,161.026,380.836,170.001,49.2873,2.97029,-0.164657,-2.99913,0.031506,4,39,MoveToPlayerAction
335.274,161.221,377.837,170.025,43.4646,2.90041,0.194534,-2.99934,0.0240163,3,38,MoveToPlayerAction
338.195,161.338,374.838,170.043,37.6619,2.92187,0.117928,-2.99949,0.0180379,3,38,MoveToPlayerAction
341.134,161.387,371.838,170.056,31.9043,2.93851,0.0486868,-2.9996,0.0127022,2,38,MoveToPlayerAction
344.085,161.374,368.838,170.064,26.2346,2.95077,-0.0130174,-2.99969,0.00802264,2,38,MoveToPlayerAction
347.044,161.307,365.839,170.068,20.7361,2.95912,-0.0666662,-2.99976,0.00403885,2,38,MoveToPlayerAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,MoveToPlayerAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
350.009,161.191,362.839,170.068,15.6023,2.96462,-0.116874,-2.9998,0.000420125,2,38,PlayerHitAction
439.285,540,360,319.285,234.524,-0.715305,3.57653e-08,3.57653e-08,-0.715305,25,0,MobPatrol
438.174,540,360,318.174,235.197,-1.11023,5.6473e-08,4.27832e-08,-1.11023,25,0,MobPatrol
436.738,540,360,316.738,236.082,-1.43635,7.52136e-08,4.8962e-08,-1.43635,25,0,MobPatrol
435.039,540,360,315.039,237.146,-1.69881,9.2673e-08,5.44502e-08,-1.69881,25,0,MobPatrol
433.122,540,360,313.122,238.37,-1.91695,1.10578e-07,5.96753e-08,-1.91695,25,0,MobPatrol
431.024,540,360,311.024,239.739,-2.09878,1.30396e-07,6.48628e-08,-2.09878,25,0,MobPatrol
428.774,540,360,308.774,241.237,-2.24975,1.54141e-07,7.01961e-08,-2.24975,25,0,MobPatrol
426.963,540.5,360,306.398,243.49,-1.81108,0.499539,7.59109e-08,-2.37561,25,0,MobPatrol
424.952,540.906,360,303.918,245.728,-2.0104,0.406436,8.22395e-08,-2.48033,25,0,MobPatrol
422.776,541.226,360,301.35,247.954,-2.17636,0.319848,8.94972e-08,-2.56766,25,0,MobPatrol
420.462,541.465,360,298.71,250.171,-2.3144,0.238795,9.80927e-08,-2.6405,25,0,MobPatrol
418.034,541.627,360,296.009,252.381,-2.42805,0.162856,1.08529e-07,-2.70077,26,0,MobPatrol
415.512,541.718,360,293.258,254.586,-2.5219,0.090352,1.21751e-07,-2.75093,26,0,MobPatrol
412.913,541.738,360,290.465,256.783,-2.59894,0.0199003,1.39262e-07,-2.79266,26,0,MobPatrol
410.251,541.687,360,287.638,258.971,-2.66165,-0.0504673,1.63958e-07,-2.8274,26,0,MobPatrol
407.539,541.563,360,284.901,261.028,-2.71181,-0.123852,1.86818e-07,-2.73733,26,0,MobPatrol
405.406,541.884,359.512,282.502,263.411,-2.1336,0.32109,-0.488339,-2.39822,27,0,MobPatrol
403.128,542.114,358.605,280.443,265.432,-2.27782,0.229839,-0.906328,-2.05933,27,0,MobPatrol
400.731,542.26,357.347,278.718,267.088,-2.3972,0.14524,-1.25835,-1.72495,27,0,MobPatrol
398.235,542.326,355.798,277.32,268.382,-2.49544,0.066282,-1.54939,-1.39823,28,0,MobPatrol
395.659,542.317,354.012,276.241,269.316,-2.57608,-0.00854818,-1.78576,-1.07933,28,0,MobPatrol
393.017,542.237,352.04,275.472,269.893,-2.64168,-0.0806848,-1.972,-0.768287,28,0,MobPatrol
390.323,542.084,349.927,275.01,270.112,-2.69455,-0.152403,-2.11231,-0.462108,28,0,MobPatrol
387.587,541.858,347.72,274.852,269.966,-2.73583,-0.226431,-2.20762,-0.158592,28,0,MobPatrol
385.43,542.078,345.494,274.978,270.069,-2.15671,0.220352,-2.22575,0.126495,28,0,MobPatrol
383.224,542.551,343.148,275.18,270.357,-2.2062,0.472877,-2.34595,0.202415,28,0,MobPatrol
380.986,543.247,340.703,275.451,270.808,-2.23844,0.695759,-2.44506,0.271012,28,0,MobPatrol
378.729,544.14,338.177,275.785,271.401,-2.25622,0.892879,-2.52637,0.333495,30,0,MobPatrol
376.468,545.208,335.584,276.176,272.12,-2.26179,1.06828,-2.5928,0.391222,30,0,MobPatrol
374.211,546.433,332.937,276.622,272.95,-2.25677,1.22519,-2.64655,0.445455,30,0,MobPatrol
371.969,547.801,330.248,277.12,273.878,-2.24211,1.36802,-2.68977,0.498192,30,0,MobPatrol
369.75,549.299,327.525,277.671,274.891,-2.21846,1.49768,-2.72302,0.550751,30,0,MobPatrol
367.565,550.917,324.88,278.246,275.992,-2.18529,1.61831,-2.64499,0.575563,30,0,MobPatrol
365.424,552.65,322.176,278.761,277.283,-2.14083,1.73339,-2.70322,0.514476,30,0,MobPatrol
363.789,554.587,319.422,279.215,278.923,-1.63548,1.93641,-2.75402,0.454117,31,0,MobPatrol
361.937,556.31,316.628,279.613,280.382,-1.85157,1.7235,-2.79482,0.398338,31,0,MobPatrol
359.9,557.828,313.799,279.956,281.67,-2.03697,1.51815,-2.82906,0.343303,30,0,MobPatrol
357.674,559.108,310.935,280.233,282.765,-2.22618,1.27943,-2.86327,0.276487,30,0,MobPatrol
355.319,560.198,308.049,280.452,283.711,-2.35518,1.09042,-2.88606,0.219465,30,0,MobPatrol
352.856,561.099,305.242,280.612,284.5,-2.46319,0.901199,-2.80709,0.159951,30,0,MobPatrol
350.304,561.805,302.403,280.733,285.125,-2.55214,0.705531,-2.83957,0.120592,30,0,MobPatrol
347.684,562.306,299.536,280.817,285.577,-2.61963,0.500615,-2.86617,0.0839563,29,0,MobPatrol
345.653,563.128,296.647,280.864,286.487,-2.03048,0.821935,-2.8895,0.046756,29,0,MobPatrol
343.464,563.751,293.74,280.876,287.211,-2.18942,0.623152,-2.90736,0.0128398,29,0,MobPatrol
341.145,564.19,290.818,280.855,287.77,-2.31913,0.439116,-2.92188,-0.0213642,29,0,MobPatrol
338.721,564.458,287.884,280.798,288.18,-2.42352,0.268011,-2.9334,-0.0573586,28,0,MobPatrol
336.215,564.564,285.046,280.71,288.43,-2.50652,0.106519,-2.83812,-0.0878751,28,0,MobPatrol
333.644,564.517,282.181,280.622,288.521,-2.57048,-0.04772,-2.86507,-0.0873917,28,0,MobPatrol
331.027,564.318,279.293,280.536,288.46,-2.61714,-0.198208,-2.88756,-0.0868476,27,0,MobPatrol
328.381,563.97,276.387,280.449,288.249,-2.64668,-0.348276,-2.9062,-0.0862452,27,0,MobPatrol
326.259,563.984,273.466,280.364,288.492,-2.12124,0.0135669,-2.92175,-0.0855726,27,0,MobPatrol
323.996,563.92,270.531,280.279,288.636,-2.26288,-0.0641453,-2.93468,-0.0848096,27,0,MobPatrol
321.616,563.785,267.585,280.195,288.691,-2.37994,-0.134508,-2.94546,-0.0839106,27,0,MobPatrol
319.14,563.586,264.753,280.115,288.641,-2.47664,-0.19889,-2.83284,-0.0796416,26,0,MobPatrol
316.584,563.328,261.892,280.047,288.513,-2.55554,-0.257991,-2.86077,-0.068668,26,0,MobPatrol
313.964,563.014,259.008,279.989,288.312,-2.62016,-0.313641,-2.88409,-0.0582405,25,0,MobPatrol
311.292,562.647,256.104,279.94,288.043,-2.67249,-0.367166,-2.90351,-0.0481767,25,0,MobPatrol
308.578,562.227,253.184,279.902,287.708,-2.71413,-0.420428,-2.91969,-0.0382336,25,0,MobPatrol
306.81,561.781,250.251,279.874,287.524,-1.76712,-0.446139,-2.93312,-0.028107,25,26,MobPatrol
306.016,561.344,247.305,279.859,287.542,-0.794894,-0.436959,-2.94679,-0.0147793,25,26,MobPatrol
305.916,560.934,244.497,279.855,287.712,-0.0998448,-0.409383,-2.80793,-0.00429923,25,26,MobPatrol
306.403,560.565,241.652,279.855,288.081,0.487535,-0.369356,-2.84439,-0.000109032,25,26,MobPatrol
307.367,560.242,238.778,279.859,288.651,0.96401,-0.322883,-2.87392,0.00373088,24,27,MobPatrol
308.707,559.968,235.881,279.866,289.415,1.33974,-0.273892,-2.89718,0.00721441,24,27,MobPatrol
310.359,559.747,232.965,279.876,290.375,1.65213,-0.22077,-2.9165,0.0106296,24,27,MobPatrol
312.209,559.842,230.032,279.891,291.764,1.84963,0.094684,-2.93285,0.0141553,24,27,MobPatrol
314.197,560.193,227.087,279.908,293.509,1.98845,0.350552,-2.94515,0.0175701,24,27,MobPatrol
316.29,560.772,224.293,279.928,295.528,2.09245,0.57901,-2.79317,0.0194265,24,27,MobPatrol
318.458,561.561,221.461,279.945,297.852,2.16844,0.789194,-2.83283,0.0174177,24,27,MobPatrol
320.676,562.542,218.595,279.96,300.455,2.21805,0.981442,-2.86557,0.0155135,24,28,MobPatrol
323.045,563.249,215.703,279.974,302.931,2.36934,0.706834,-2.89246,0.0136866,24,28,MobPatrol
325.565,563.625,212.782,279.986,305.239,2.51979,0.375332,-2.9205,0.0114074,24,28,MobPatrol
328.18,563.73,209.842,279.995,307.424,2.61496,0.105367,-2.9399,0.00945157,24,28,MobPatrol
330.849,563.613,206.9,280.003,309.513,2.66914,-0.116696,-2.94272,0.00770051,24,28,MobPatrol
333.552,563.702,203.946,280.009,311.897,2.70317,0.0884899,-2.95374,0.00616041,24,28,MobPatrol
336.275,563.983,200.983,280.014,314.551,2.72242,0.280949,-2.96279,0.00473916,24,28,MobPatrol
339.002,564.45,198.013,280.017,317.459,2.72748,0.467163,-2.97029,0.00339228,23,29,MobPatrol
341.72,565.089,195.037,280.019,320.595,2.7179,0.639315,-2.97607,0.00218202,24,29,MobPatrol
344.476,565.412,192.055,280.02,323.544,2.75563,0.32296,-2.98131,0.000866248,24,29,MobPatrol
347.246,565.483,189.07,280.02,326.357,2.77049,0.0705116,-2.98491,-0.000260236,24,29,MobPatrol
350.014,565.311,186.136,280.018,329.01,2.76772,-0.171363,-2.93408,-0.00135137,24,29,MobPatrol
352.759,564.902,183.19,280.017,331.532,2.74488,-0.408834,-2.94673,-0.00149737,24,29,MobPatrol
355.529,564.732,180.233,280.015,334.353,2.76986,-0.170453,-2.95682,-0.00162791,24,29,MobPatrol
358.308,564.781,177.268,280.014,337.443,2.77888,0.0492246,-2.96474,-0.00174521,23,31,MobPatrol
361.078,565.073,174.296,280.012,340.805,2.77073,0.292211,-2.97204,-0.00187123,24,31,MobPatrol
363.874,565.153,171.318,280.01,344.071,2.7959,0.0801263,-2.97759,-0.00198654,24,31,MobPatrol
366.682,565.048,168.337,280.008,347.259,2.80746,-0.105881,-2.98179,-0.00209617,24,31,MobPatrol
369.489,564.766,165.443,280.005,350.318,2.80706,-0.281892,-2.89338,-0.00212985,24,31,MobPatrol
372.282,564.307,162.53,280.004,353.305,2.79323,-0.458932,-2.91311,-0.00185494,24,31,MobPatrol
375.087,564.111,159.6,280.002,356.585,2.80526,-0.195651,-2.92973,-0.00159188,23,30,MobPatrol
377.89,564.154,156.658,280.001,360.121,2.80251,0.0430506,-2.94265,-0.00135571,23,30,MobPatrol
380.674,564.426,153.705,280,363.887,2.78422,0.271815,-2.95306,-0.00113169,24,30,MobPatrol
383.485,564.519,150.743,279.999,367.587,2.81087,0.0927396,-2.96199,-0.000897345,24,30,MobPatrol
386.311,564.452,147.774,279.998,371.233,2.82575,-0.0663326,-2.96882,-0.00066846,24,30,MobPatrol
389.142,564.22,144.928,279.998,374.73,2.831,-0.23265,-2.84591,-0.000422706,24,30,MobPatrol
391.966,563.827,142.177,279.646,378.357,2.8245,-0.392537,-2.75121,-0.351811,24,30,MobPatrol
394.793,563.696,139.522,278.98,382.395,2.82715,-0.131259,-2.65436,-0.665456,24,29,MobPatrol
397.61,563.801,136.961,278.051,386.77,2.81682,0.10548,-2.56127,-0.929128,24,29,MobPatrol
400.403,564.128,134.491,276.897,391.422,2.79283,0.327064,-2.47044,-1.15436,25,29,MobPatrol
403.222,564.28,132.116,275.534,396.072,2.81933,0.151585,-2.3744,-1.36277,25,29,MobPatrol
406.058,564.266,129.84,273.985,400.698,2.83558,-0.0141785,-2.27615,-1.54888,25,29,MobPatrol
408.9,564.091,127.666,272.268,405.281,2.84175,-0.174974,-2.17377,-1.71733,25,29,MobPatrol
411.737,563.761,125.597,270.402,409.799,2.83695,-0.329507,-2.06914,-1.86548,25,29,MobPatrol
414.574,563.671,123.647,268.394,414.52,2.83731,-0.090205,-1.94985,-2.00847,25,29,MobPatrol
417.4,563.805,121.853,266.293,419.358,2.82605,0.133594,-1.79403,-2.10129,25,29,MobPatrol
420.201,564.162,120.036,264.152,424.388,2.80083,0.357778,-1.81731,-2.14006,26,29,MobPatrol
423.026,564.346,118.201,261.982,429.35,2.82495,0.183588,-1.83483,-2.17023,26,29,MobPatrol
425.865,564.369,116.353,259.788,434.244,2.839,0.0232464,-1.84839,-2.19452,27,28,MobPatrol
428.708,564.234,114.493,257.573,439.058,2.84375,-0.135559,-1.85934,-2.21513,27,28,MobPatrol
431.546,563.937,112.625,255.34,443.782,2.83765,-0.29678,-1.86804,-2.23256,27,28,MobPatrol
434.386,563.86,110.751,253.093,448.683,2.83987,-0.0771804,-1.87487,-2.24749,27,28,MobPatrol
437.217,563.997,108.87,250.832,453.744,2.8311,0.137551,-1.88016,-2.26047,27,19,MobPatrol
440.028,564.338,106.987,248.561,458.946,2.81048,0.340501,-1.88382,-2.27128,28,19,MobPatrol
442.672,564.191,105.1,246.28,463.705,2.64438,-0.146363,-1.8862,-2.28097,28,19,MobPatrol
445.157,563.638,103.277,244.069,467.981,2.48519,-0.553011,-1.82304,-2.21055,28,19,MobPatrol
447.487,562.739,101.701,241.726,471.824,2.3303,-0.898972,-1.57618,-2.34318,28,19,MobPatrol
449.667,561.546,100.354,239.272,475.268,2.17953,-1.19392,-1.3473,-2.45364,29,20,MobPatrol
451.696,560.094,99.2265,236.726,478.333,2.02937,-1.45111,-1.12736,-2.54655,29,20,MobPatrol
453.569,558.409,98.3233,234.1,481.016,1.87287,-1.68516,-0.903149,-2.62629,29,20,MobPatrol
455.289,556.525,97.6381,231.412,483.335,1.71977,-1.88392,-0.68526,-2.68741,29,20,MobPatrol
456.853,554.467,97.1775,228.681,485.286,1.56386,-2.05787,-0.460548,-2.73091,29,20,MobPatrol
458.253,552.255,96.9481,225.973,486.828,1.40013,-2.2123,-0.229451,-2.70854,29,20,MobPatrol
459.474,549.904,96.825,223.214,488.098,1.22077,-2.35143,-0.123024,-2.7583,29,20,MobPatrol
461.061,548.042,96.811,220.412,489.917,1.58694,-1.86181,-0.0140347,-2.80235,30,20,MobPatrol
462.854,546.301,96.8809,217.581,491.928,1.79354,-1.74056,0.0698934,-2.8308,31,21,MobPatrol
464.825,544.683,97.0297,214.729,494.109,1.97122,-1.61791,0.148825,-2.85219,31,21,MobPatrol
466.954,543.194,97.2565,211.861,496.445,2.12824,-1.48933,0.226732,-2.86773,31,21,MobPatrol
469.22,541.842,97.5624,208.984,498.923,2.26676,-1.35254,0.305947,-2.87744,31,21,MobPatrol
471.608,540.637,97.9425,206.138,501.513,2.3871,-1.20485,0.380082,-2.84568,31,21,MobPatrol
474.044,539.877,98.2975,203.268,504.471,2.43674,-0.760131,0.35501,-2.87082,31,21,MobPatrol
476.185,538.719,98.6269,200.374,506.978,2.14033,-1.15774,0.329411,-2.89362,31,21,MobPatrol
478.044,537.236,98.933,197.462,509.089,1.85901,-1.48298,0.306104,-2.9118,32,22,MobPatrol
479.618,535.473,99.2161,194.535,510.828,1.57479,-1.76295,0.283089,-2.92724,32,22,MobPatrol
480.917,533.482,99.4768,191.595,512.234,1.29837,-1.99062,0.260706,-2.93984,33,22,MobPatrol
482.431,531.54,99.714,188.644,513.858,1.51388,-1.94205,0.237229,-2.95052,33,22,MobPatrol
484.125,529.652,99.9238,185.759,515.629,1.6942,-1.88851,0.209746,-2.8857,33,22,MobPatrol
485.978,527.824,100.097,182.852,517.6,1.85336,-1.82808,0.172964,-2.90663,33,22,MobPatrol
487.974,526.064,100.235,179.928,519.761,1.99568,-1.76006,0.138488,-2.92396,34,23,MobPatrol
490.096,524.38,100.341,176.99,522.1,2.12227,-1.68419,0.106258,-2.93802,34,23,MobPatrol
492.331,522.781,100.418,174.041,524.61,2.23494,-1.59881,0.0760639,-2.94914,34,23,MobPatrol
494.671,521.712,100.462,171.082,527.582,2.34006,-1.06886,0.044029,-2.95875,34,23,MobPatrol
497.065,521.093,100.475,168.117,530.92,2.39397,-0.618673,0.0135668,-2.96572,34,23,MobPatrol
499.474,520.915,100.459,165.252,534.518,2.40859,-0.177729,-0.016103,-2.86485,34,23,MobPatrol
501.857,521.132,100.436,162.362,538.382,2.38322,0.216761,-0.0231934,-2.8897,35,23,MobPatrol
504.349,521.277,100.406,159.453,542.297,2.49203,0.144882,-0.0294742,-2.90924,36,24,MobPatrol
506.941,521.344,100.37,156.525,546.253,2.59219,0.0666769,-0.0361478,-2.92736,36,24,MobPatrol
509.607,521.34,100.328,153.585,550.23,2.66574,-0.0034451,-0.0419726,-2.94085,36,24,MobPatrol
512.331,521.265,100.281,150.633,554.215,2.72391,-0.07489,-0.0477027,-2.9518,36,24,MobPatrol
515.049,521.444,100.227,147.672,558.375,2.71767,0.178916,-0.053383,-2.96032,36,24,MobPatrol
517.746,521.856,100.171,144.829,562.599,2.69749,0.411258,-0.0560006,-2.84361,36,24,MobPatrol
520.407,522.493,100.122,141.957,566.964,2.66145,0.637511,-0.0496045,-2.87192,37,24,MobPatrol
523.128,522.94,100.078,139.061,571.256,2.7206,0.44644,-0.0434008,-2.89599,38,25,MobPatrol
525.892,523.208,100.041,136.146,575.471,2.76414,0.268209,-0.0376354,-2.91527,38,25,MobPatrol
528.686,523.305,100.008,133.215,579.599,2.79371,0.0970146,-0.0321138,-2.93081,38,25,MobPatrol
531.495,523.232,99.9818,130.272,583.628,2.80923,-0.0723784,-0.0266604,-2.9433,38,25,MobPatrol
531.495,523.232,99.9612,127.317,585.637,0,0,-0.0205369,-2.95416,38,25,MobPatrol
531.495,523.232,99.9466,124.502,587.554,0,0,-0.0146524,-2.81533,38,25,MobPatrol
531.495,523.232,99.9359,121.652,589.5,0,0,-0.0107021,-2.84975,38,25,MobPatrol
531.495,523.232,99.9286,118.776,591.468,0,0,-0.0072223,-2.87644,39,26,MobPatrol
531.495,523.232,99.925,115.876,593.458,0,0,-0.00364419,-2.90017,39,26,MobPatrol
531.495,523.232,99.9247,112.957,595.465,0,0,-0.000297229,-2.91892,39,26,MobPatrol
531.495,523.232,99.9276,110.023,597.488,0,0,0.00287973,-2.93344,39,26,MobPatrol
531.495,523.232,99.9338,107.078,599.524,0,0,0.0062618,-2.9454,39,26,MobPatrol
531.495,523.232,99.9425,104.279,601.465,0,0,0.00868119,-2.79903,39,26,MobPatrol
531.495,523.232,99.6096,101.566,603.596,0,0,-0.332867,-2.71318,39,26,MobPatrol
531.495,523.232,98.987,98.9374,605.879,0,0,-0.622613,-2.62832,40,27,MobPatrol
531.495,523.232,183.218,56.7305,582.169,0,0,2.05514,-1.71448,44,0,MoveToFruitAction
531.495,523.232,184.829,54.8076,582.751,0,0,1.61135,-1.92294,44,0,MoveToFruitAction
